S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,
0.16923076923076924,0.015384615384615385,0.7846153846153846,0.015384615384615385,0.015384615384615385,0.2,0.2,0.2,0.2,0.2,
0.5466666666666666,0.14666666666666667,0.013333333333333334,0.28,0.013333333333333334,0.569811320754717,0.07924528301886793,0.0037735849056603774,0.3433962264150943,0.0037735849056603774,
0.6307692307692307,0.015384615384615385,0.3230769230769231,0.015384615384615385,0.015384615384615385,0.028571428571428574,0.028571428571428574,0.028571428571428574,0.6,0.31428571428571433,
0.2,0.2,0.2,0.2,0.2,0.04,0.8400000000000001,0.04,0.04,0.04,
0.7333333333333334,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.6,0.12941176470588237,0.011764705882352941,0.24705882352941178,0.011764705882352941,
0.2,0.2,0.2,0.2,0.2,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,0.06666666666666667,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.8234113712374581,6.688963210702342E-4,6.688963210702342E-4,0.16789297658862878,0.007357859531772576,
0.028571428571428574,0.31428571428571433,0.6,0.028571428571428574,0.028571428571428574,0.6799999999999999,0.013333333333333334,0.013333333333333334,0.28,0.013333333333333334,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.2,0.2,0.2,0.2,0.2,
0.010526315789473684,0.010526315789473684,0.8526315789473684,0.010526315789473684,0.11578947368421054,0.2,0.2,0.2,0.2,0.2,
0.2,0.2,0.2,0.2,0.2,0.7846153846153846,0.015384615384615385,0.015384615384615385,0.16923076923076924,0.015384615384615385,
0.015384615384615385,0.015384615384615385,0.7846153846153846,0.16923076923076924,0.015384615384615385,0.32799999999999996,0.168,0.008,0.488,0.008,
0.2,0.2,0.2,0.2,0.2,0.04,0.04,0.04,0.8400000000000001,0.04,
0.2,0.2,0.2,0.2,0.2,0.028571428571428574,0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,
0.24444444444444446,0.022222222222222223,0.6888888888888889,0.022222222222222223,0.022222222222222223,0.7454545454545454,0.018181818181818184,0.018181818181818184,0.2,0.018181818181818184,
0.04,0.04,0.44000000000000006,0.04,0.44000000000000006,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,
0.6,0.00425531914893617,0.3872340425531915,0.00425531914893617,0.00425531914893617,0.3276264591439689,0.15642023346303502,7.782101167315176E-4,0.514396887159533,7.782101167315176E-4,
0.2,0.2,0.2,0.2,0.2,0.6275862068965516,0.14482758620689656,0.006896551724137932,0.21379310344827587,0.006896551724137932,
0.2,0.2,0.2,0.2,0.2,0.48571428571428565,0.009523809523809525,0.009523809523809525,0.48571428571428565,0.009523809523809525,
0.8593406593406594,0.002197802197802198,0.13406593406593406,0.002197802197802198,0.002197802197802198,0.5076923076923078,0.024175824175824177,0.002197802197802198,0.46373626373626375,0.002197802197802198,
0.31428571428571433,0.028571428571428574,0.6,0.028571428571428574,0.028571428571428574,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.7333333333333334,0.06666666666666667,
0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.911111111111111,0.6,0.24705882352941178,0.011764705882352941,0.12941176470588237,0.011764705882352941,
0.8628571428571429,0.005714285714285714,0.06285714285714286,0.005714285714285714,0.06285714285714286,0.48235294117647054,0.011764705882352941,0.011764705882352941,0.48235294117647054,0.011764705882352941,
0.2,0.2,0.2,0.2,0.2,0.6558139534883721,0.004651162790697674,0.004651162790697674,0.14418604651162792,0.19069767441860463,
0.2,0.2,0.2,0.2,0.2,0.6799999999999999,0.013333333333333334,0.013333333333333334,0.28,0.013333333333333334,
0.0064516129032258064,0.0064516129032258064,0.9741935483870967,0.0064516129032258064,0.0064516129032258064,0.5368421052631579,0.010526315789473684,0.010526315789473684,0.431578947368421,0.010526315789473684,
0.2,0.2,0.2,0.2,0.2,0.6,0.011764705882352941,0.011764705882352941,0.3647058823529412,0.011764705882352941,
0.7473684210526316,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.2210526315789474,0.29570552147239265,0.001226993865030675,0.001226993865030675,0.7006134969325154,0.001226993865030675,
0.04,0.04,0.8400000000000001,0.04,0.04,0.8257879656160458,5.730659025787966E-4,5.730659025787966E-4,0.1724928366762178,5.730659025787966E-4,
0.018181818181818184,0.018181818181818184,0.7454545454545454,0.2,0.018181818181818184,0.7846153846153846,0.015384615384615385,0.015384615384615385,0.16923076923076924,0.015384615384615385,
0.9282051282051282,0.005128205128205128,0.05641025641025642,0.005128205128205128,0.005128205128205128,0.40884955752212393,0.46194690265486726,0.001769911504424779,0.1079646017699115,0.01946902654867257,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.04,0.8400000000000001,0.04,0.04,0.04,
0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.3090909090909091,0.1878787878787879,0.006060606060606061,0.4909090909090909,0.006060606060606061,
0.6555701179554391,2.621231979030144E-4,0.1418086500655308,2.621231979030144E-4,0.2020969855832241,0.5469434832756632,0.004844290657439447,0.011764705882352941,0.4362168396770473,2.306805074971165E-4,
0.018181818181818184,0.018181818181818184,0.9272727272727272,0.018181818181818184,0.018181818181818184,0.2,0.2,0.2,0.2,0.2,
0.2,0.2,0.2,0.2,0.2,0.6799999999999999,0.013333333333333334,0.013333333333333334,0.28,0.013333333333333334,
0.04,0.04,0.8400000000000001,0.04,0.04,0.6799999999999999,0.013333333333333334,0.013333333333333334,0.28,0.013333333333333334,
0.2,0.2,0.2,0.2,0.2,0.6799999999999999,0.013333333333333334,0.013333333333333334,0.28,0.013333333333333334,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.6390243902439025,0.004878048780487805,0.004878048780487805,0.15121951219512195,0.19999999999999998,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.6390243902439025,0.004878048780487805,0.004878048780487805,0.15121951219512195,0.19999999999999998,
0.2,0.2,0.2,0.2,0.2,0.5466666666666666,0.013333333333333334,0.013333333333333334,0.14666666666666667,0.28,
0.2,0.2,0.2,0.2,0.2,0.6799999999999999,0.013333333333333334,0.013333333333333334,0.28,0.013333333333333334,
0.018181818181818184,0.018181818181818184,0.38181818181818183,0.5636363636363636,0.018181818181818184,0.25405405405405407,0.4522522522522523,0.0018018018018018018,0.2900900900900901,0.0018018018018018018,
0.04,0.04,0.04,0.04,0.8400000000000001,0.34623655913978496,0.023655913978494626,0.002150537634408602,0.6258064516129033,0.002150537634408602,
0.04,0.04,0.8400000000000001,0.04,0.04,0.5466666666666666,0.14666666666666667,0.013333333333333334,0.28,0.013333333333333334,
0.028571428571428574,0.028571428571428574,0.6,0.028571428571428574,0.31428571428571433,0.408,0.248,0.008,0.32799999999999996,0.008,
0.04,0.04,0.8400000000000001,0.04,0.04,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.7333333333333334,0.06666666666666667,
0.028571428571428574,0.6,0.31428571428571433,0.028571428571428574,0.028571428571428574,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.7333333333333334,0.06666666666666667,
0.8229508196721312,0.003278688524590164,0.13442622950819672,0.036065573770491806,0.003278688524590164,0.569811320754717,0.0037735849056603774,0.0037735849056603774,0.41886792452830185,0.0037735849056603774,
0.9304347826086957,0.002898550724637681,0.06086956521739131,0.002898550724637681,0.002898550724637681,0.5529411764705883,0.12156862745098039,0.00392156862745098,0.3176470588235294,0.00392156862745098,
0.9794871794871796,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.6163265306122448,0.004081632653061225,0.04489795918367347,0.33061224489795915,0.004081632653061225,
0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.7333333333333334,0.7846153846153846,0.015384615384615385,0.015384615384615385,0.16923076923076924,0.015384615384615385,
0.06666666666666667,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,0.6799999999999999,0.013333333333333334,0.013333333333333334,0.28,0.013333333333333334,
0.06666666666666667,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,0.6799999999999999,0.013333333333333334,0.013333333333333334,0.28,0.013333333333333334,
0.028571428571428574,0.028571428571428574,0.6,0.028571428571428574,0.31428571428571433,0.2,0.2,0.2,0.2,0.2,
0.2,0.2,0.2,0.2,0.2,0.7846153846153846,0.015384615384615385,0.015384615384615385,0.16923076923076924,0.015384615384615385,
0.2,0.2,0.2,0.2,0.2,0.6799999999999999,0.013333333333333334,0.013333333333333334,0.28,0.013333333333333334,
0.6,0.011764705882352941,0.3647058823529412,0.011764705882352941,0.011764705882352941,0.24848484848484848,0.006060606060606061,0.006060606060606061,0.7333333333333333,0.006060606060606061,
0.06666666666666667,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,0.6,0.011764705882352941,0.011764705882352941,0.3647058823529412,0.011764705882352941,
0.8400000000000001,0.04,0.04,0.04,0.04,0.48235294117647054,0.011764705882352941,0.011764705882352941,0.48235294117647054,0.011764705882352941,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.04,0.04,0.8400000000000001,0.04,0.04,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,0.06666666666666667,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.06666666666666667,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,0.2,0.2,0.2,0.2,0.2,
0.2,0.018181818181818184,0.7454545454545454,0.018181818181818184,0.018181818181818184,0.028571428571428574,0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.2,0.2,0.2,0.2,0.2,
0.018181818181818184,0.018181818181818184,0.7454545454545454,0.2,0.018181818181818184,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.2,0.2,0.2,0.2,0.2,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,0.06666666666666667,
0.015384615384615385,0.015384615384615385,0.9384615384615385,0.015384615384615385,0.015384615384615385,0.2,0.2,0.2,0.2,0.2,
0.04,0.04,0.8400000000000001,0.04,0.04,0.2,0.2,0.2,0.2,0.2,
0.015384615384615385,0.015384615384615385,0.9384615384615385,0.015384615384615385,0.015384615384615385,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.04,0.04,0.8400000000000001,0.04,0.04,0.2,0.2,0.2,0.2,0.2,
0.04,0.04,0.8400000000000001,0.04,0.04,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.24444444444444446,0.6888888888888889,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,0.06666666666666667,
0.015384615384615385,0.015384615384615385,0.9384615384615385,0.015384615384615385,0.015384615384615385,0.2,0.2,0.2,0.2,0.2,
0.018181818181818184,0.018181818181818184,0.9272727272727272,0.018181818181818184,0.018181818181818184,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.015384615384615385,0.015384615384615385,0.9384615384615385,0.015384615384615385,0.015384615384615385,0.2,0.2,0.2,0.2,0.2,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.2,0.2,0.2,0.2,0.2,
0.3230769230769231,0.015384615384615385,0.6307692307692307,0.015384615384615385,0.015384615384615385,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.7333333333333334,0.06666666666666667,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.06666666666666667,0.06666666666666667,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.9466666666666667,0.013333333333333334,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.028571428571428574,0.028571428571428574,0.028571428571428574,0.028571428571428574,0.8857142857142858,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.028571428571428574,0.028571428571428574,0.028571428571428574,0.028571428571428574,0.8857142857142858,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,0.06666666666666667,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.2,0.2,0.2,0.2,0.2,
0.04,0.04,0.8400000000000001,0.04,0.04,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.6888888888888889,0.022222222222222223,0.24444444444444446,0.2,0.2,0.2,0.2,0.2,
0.006896551724137932,0.006896551724137932,0.9724137931034482,0.006896551724137932,0.006896551724137932,0.2,0.2,0.2,0.2,0.2,
0.06666666666666667,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,0.2,0.2,0.2,0.2,0.2,
0.04,0.04,0.8400000000000001,0.04,0.04,0.2,0.2,0.2,0.2,0.2,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.2,0.2,0.2,0.2,0.2,
0.04,0.04,0.8400000000000001,0.04,0.04,0.2,0.2,0.2,0.2,0.2,
0.011764705882352941,0.011764705882352941,0.9529411764705882,0.011764705882352941,0.011764705882352941,0.2,0.2,0.2,0.2,0.2,
0.42068965517241375,0.006896551724137932,0.5586206896551724,0.006896551724137932,0.006896551724137932,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.14666666666666667,0.013333333333333334,0.8133333333333332,0.013333333333333334,0.013333333333333334,0.06666666666666667,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,
0.04,0.04,0.8400000000000001,0.04,0.04,0.06666666666666667,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,0.06666666666666667,
0.028571428571428574,0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.2,0.2,0.2,0.2,0.2,
0.06666666666666667,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,0.06666666666666667,
0.04,0.04,0.8400000000000001,0.04,0.04,0.04,0.8400000000000001,0.04,0.04,0.04,
0.04,0.04,0.8400000000000001,0.04,0.04,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.06666666666666667,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.7333333333333334,0.06666666666666667,
0.018181818181818184,0.018181818181818184,0.9272727272727272,0.018181818181818184,0.018181818181818184,0.2,0.2,0.2,0.2,0.2,
0.015384615384615385,0.015384615384615385,0.9384615384615385,0.015384615384615385,0.015384615384615385,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.013333333333333334,0.013333333333333334,0.9466666666666667,0.013333333333333334,0.013333333333333334,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.04,0.04,0.8400000000000001,0.04,0.04,
0.013333333333333334,0.013333333333333334,0.6799999999999999,0.28,0.013333333333333334,0.2,0.2,0.2,0.2,0.2,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.2,0.2,0.2,0.2,0.2,
0.04,0.04,0.8400000000000001,0.04,0.04,0.2,0.2,0.2,0.2,0.2,
0.018181818181818184,0.018181818181818184,0.9272727272727272,0.018181818181818184,0.018181818181818184,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.6888888888888889,0.022222222222222223,0.24444444444444446,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,0.06666666666666667,
0.06666666666666667,0.06666666666666667,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.04,0.04,0.8400000000000001,0.04,0.04,
0.018181818181818184,0.018181818181818184,0.9272727272727272,0.018181818181818184,0.018181818181818184,0.2,0.2,0.2,0.2,0.2,
0.015384615384615385,0.015384615384615385,0.9384615384615385,0.015384615384615385,0.015384615384615385,0.2,0.2,0.2,0.2,0.2,
0.006896551724137932,0.006896551724137932,0.07586206896551725,0.6275862068965516,0.2827586206896551,0.008,0.008,0.008,0.968,0.008,
0.015384615384615385,0.015384615384615385,0.9384615384615385,0.015384615384615385,0.015384615384615385,0.018181818181818184,0.9272727272727272,0.018181818181818184,0.018181818181818184,0.018181818181818184,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.06666666666666667,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,0.2,0.2,0.2,0.2,0.2,
0.2,0.018181818181818184,0.7454545454545454,0.018181818181818184,0.018181818181818184,0.2,0.2,0.2,0.2,0.2,
0.013333333333333334,0.013333333333333334,0.8133333333333332,0.14666666666666667,0.013333333333333334,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.24444444444444446,0.6888888888888889,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.018181818181818184,0.018181818181818184,0.9272727272727272,0.018181818181818184,0.018181818181818184,0.2,0.2,0.2,0.2,0.2,
0.04,0.04,0.04,0.44000000000000006,0.44000000000000006,0.018181818181818184,0.018181818181818184,0.9272727272727272,0.018181818181818184,0.018181818181818184,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.2,0.2,0.2,0.2,0.2,
0.04,0.04,0.8400000000000001,0.04,0.04,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,0.06666666666666667,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.2,0.2,0.2,0.2,0.2,
0.015384615384615385,0.015384615384615385,0.9384615384615385,0.015384615384615385,0.015384615384615385,0.04,0.8400000000000001,0.04,0.04,0.04,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.04,0.04,0.44000000000000006,0.44000000000000006,0.04,0.2,0.2,0.2,0.2,0.2,
0.015384615384615385,0.015384615384615385,0.9384615384615385,0.015384615384615385,0.015384615384615385,0.028571428571428574,0.6,0.028571428571428574,0.31428571428571433,0.028571428571428574,
0.04,0.04,0.8400000000000001,0.04,0.04,0.06666666666666667,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,
0.04,0.04,0.8400000000000001,0.04,0.04,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,0.06666666666666667,
0.015384615384615385,0.015384615384615385,0.9384615384615385,0.015384615384615385,0.015384615384615385,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.4666666666666667,0.022222222222222223,0.4666666666666667,0.2,0.2,0.2,0.2,0.2,
0.08800000000000001,0.32799999999999996,0.488,0.008,0.08800000000000001,0.0029850746268656717,0.8985074626865672,0.06268656716417911,0.032835820895522394,0.0029850746268656717,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.7333333333333334,
0.7846153846153846,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.16923076923076924,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.018181818181818184,0.018181818181818184,0.9272727272727272,0.018181818181818184,0.018181818181818184,0.04,0.04,0.04,0.8400000000000001,0.04,
0.04,0.04,0.8400000000000001,0.04,0.04,0.2,0.2,0.2,0.2,0.2,
0.04,0.04,0.8400000000000001,0.04,0.04,0.2,0.2,0.2,0.2,0.2,
0.06666666666666667,0.06666666666666667,0.7333333333333334,0.06666666666666667,0.06666666666666667,0.2,0.2,0.2,0.2,0.2,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.7333333333333334,
0.018181818181818184,0.018181818181818184,0.9272727272727272,0.018181818181818184,0.018181818181818184,0.2,0.2,0.2,0.2,0.2,
0.022222222222222223,0.022222222222222223,0.911111111111111,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.911111111111111,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.2,0.2,0.2,0.2,0.2,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.2,0.2,0.2,0.2,0.2,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.2,0.2,0.2,0.2,0.2,
0.028571428571428574,0.028571428571428574,0.8857142857142858,0.028571428571428574,0.028571428571428574,0.2,0.2,0.2,0.2,0.2,
