S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,
0.01149425287356322,0.01149425287356322,0.01149425287356322,0.7011494252873564,0.01149425287356322,0.01149425287356322,0.24137931034482762,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.9104477611940298,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.38317757009345793,0.009345794392523366,0.009345794392523366,0.5700934579439252,0.009345794392523366,0.009345794392523366,0.009345794392523366,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.9104477611940298,0.058823529411764705,0.058823529411764705,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,
0.004608294930875576,0.004608294930875576,0.004608294930875576,0.5576036866359447,0.004608294930875576,0.004608294930875576,0.41935483870967744,0.9840848806366047,0.002652519893899204,0.002652519893899204,0.002652519893899204,0.002652519893899204,0.002652519893899204,0.002652519893899204,
0.058823529411764705,0.058823529411764705,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,
0.2727272727272727,0.012987012987012988,0.012987012987012988,0.5324675324675324,0.012987012987012988,0.012987012987012988,0.14285714285714288,0.8378378378378378,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,
0.002398081534772182,0.002398081534772182,0.002398081534772182,0.434052757793765,0.002398081534772182,0.002398081534772182,0.5539568345323741,0.9310344827586208,0.01149425287356322,0.01149425287356322,0.01149425287356322,0.01149425287356322,0.01149425287356322,0.01149425287356322,
0.7611940298507462,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.16417910447761194,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.0034843205574912896,0.0034843205574912896,0.0034843205574912896,0.5958188153310106,0.0034843205574912896,0.0034843205574912896,0.3867595818815331,0.719298245614035,0.1929824561403509,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,
0.8378378378378378,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.9104477611940298,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,
0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.7777777777777778,0.037037037037037035,
0.01149425287356322,0.12643678160919541,0.01149425287356322,0.5862068965517242,0.01149425287356322,0.01149425287356322,0.24137931034482762,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,
0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.6470588235294118,0.058823529411764705,
0.013843111404087016,6.591957811470007E-4,6.591957811470007E-4,0.982860909690178,6.591957811470007E-4,6.591957811470007E-4,6.591957811470007E-4,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.6470588235294118,
0.24137931034482762,0.01149425287356322,0.01149425287356322,0.7011494252873564,0.01149425287356322,0.01149425287356322,0.01149425287356322,0.7777777777777778,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,
0.8723404255319148,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.058823529411764705,
0.8378378378378378,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.010309278350515465,0.010309278350515465,0.010309278350515465,0.010309278350515465,0.010309278350515465,0.010309278350515465,0.9381443298969072,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.014925373134328358,0.014925373134328358,0.014925373134328358,0.9104477611940298,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.28971962616822433,0.10280373831775702,0.009345794392523366,0.5700934579439252,0.009345794392523366,0.009345794392523366,0.009345794392523366,0.9310344827586208,0.01149425287356322,0.01149425287356322,0.01149425287356322,0.01149425287356322,0.01149425287356322,0.01149425287356322,
0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.037037037037037035,0.037037037037037035,0.7777777777777778,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,
0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.02702702702702703,0.02702702702702703,0.8378378378378378,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,
0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.02702702702702703,0.02702702702702703,0.8378378378378378,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,
0.21649484536082478,0.010309278350515465,0.010309278350515465,0.5257731958762887,0.010309278350515465,0.010309278350515465,0.21649484536082478,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.037037037037037035,0.40740740740740744,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.40740740740740744,0.02127659574468085,0.02127659574468085,0.8723404255319148,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,
0.17360114777618363,0.0014347202295552368,0.0014347202295552368,0.776183644189383,0.0014347202295552368,0.0014347202295552368,0.04447632711621234,0.9927448609431679,0.0012091898428053204,0.0012091898428053204,0.0012091898428053204,0.0012091898428053204,0.0012091898428053204,0.0012091898428053204,
0.006802721088435375,0.006802721088435375,0.2108843537414966,0.7551020408163266,0.006802721088435375,0.006802721088435375,0.006802721088435375,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.014925373134328358,0.014925373134328358,0.014925373134328358,0.9104477611940298,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.8723404255319148,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,
0.09832134292565946,0.002398081534772182,0.002398081534772182,0.6738609112709832,0.002398081534772182,0.002398081534772182,0.21822541966426856,0.987927565392354,0.002012072434607646,0.002012072434607646,0.002012072434607646,0.002012072434607646,0.002012072434607646,0.002012072434607646,
0.02127659574468085,0.02127659574468085,0.44680851063829785,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.44680851063829785,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.009345794392523366,0.10280373831775702,0.009345794392523366,0.5700934579439252,0.009345794392523366,0.009345794392523366,0.28971962616822433,0.7777777777777778,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,
0.14285714285714288,0.012987012987012988,0.012987012987012988,0.7922077922077921,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.9679144385026739,0.005347593582887701,0.005347593582887701,0.005347593582887701,0.005347593582887701,0.005347593582887701,0.005347593582887701,
0.005649717514124295,0.005649717514124295,0.005649717514124295,0.9661016949152543,0.005649717514124295,0.005649717514124295,0.005649717514124295,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.8723404255319148,
0.012987012987012988,0.012987012987012988,0.012987012987012988,0.7922077922077921,0.14285714285714288,0.012987012987012988,0.012987012987012988,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.6811594202898551,0.004830917874396136,0.004830917874396136,0.2946859903381642,0.004830917874396136,0.004830917874396136,0.004830917874396136,0.8723404255319148,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,
0.014925373134328358,0.014925373134328358,0.014925373134328358,0.9104477611940298,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.40740740740740744,0.40740740740740744,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,
0.0030581039755351682,0.06422018348623854,0.0030581039755351682,0.9204892966360856,0.0030581039755351682,0.0030581039755351682,0.0030581039755351682,0.989778534923339,0.0017035775127768314,0.0017035775127768314,0.0017035775127768314,0.0017035775127768314,0.0017035775127768314,0.0017035775127768314,
0.011884550084889645,5.659309564233164E-4,5.659309564233164E-4,0.9852857951329939,5.659309564233164E-4,5.659309564233164E-4,5.659309564233164E-4,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.26495726495726496,0.008547008547008548,0.008547008547008548,0.4358974358974359,0.008547008547008548,0.008547008547008548,0.26495726495726496,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.037037037037037035,0.037037037037037035,0.7777777777777778,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,
0.03081232492997199,0.0028011204481792717,0.0028011204481792717,0.7591036414565826,0.0028011204481792717,0.0028011204481792717,0.19887955182072828,0.9606879606879607,0.002457002457002457,0.002457002457002457,0.002457002457002457,0.002457002457002457,0.002457002457002457,0.02702702702702703,
0.44680851063829785,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.44680851063829785,0.40740740740740744,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.40740740740740744,0.037037037037037035,
0.009345794392523366,0.10280373831775702,0.009345794392523366,0.5700934579439252,0.009345794392523366,0.009345794392523366,0.28971962616822433,0.922077922077922,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,
0.08236781124921003,0.1771645249631346,0.0023172530018959344,0.6026964398567517,2.1065936380872133E-4,2.1065936380872133E-4,0.13503265220139035,0.9835632521279719,0.0032286469034341066,0.009098914000587027,0.0032286469034341066,2.9351335485764606E-4,2.9351335485764606E-4,2.9351335485764606E-4,
0.543859649122807,0.017543859649122806,0.3684210526315789,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.014925373134328358,0.014925373134328358,0.014925373134328358,0.9104477611940298,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.058823529411764705,
0.24137931034482762,0.01149425287356322,0.01149425287356322,0.7011494252873564,0.01149425287356322,0.01149425287356322,0.01149425287356322,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,
0.012987012987012988,0.012987012987012988,0.012987012987012988,0.7922077922077921,0.012987012987012988,0.012987012987012988,0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.19806763285024154,0.004830917874396136,0.004830917874396136,0.7777777777777779,0.004830917874396136,0.004830917874396136,0.004830917874396136,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.8723404255319148,
0.15736040609137056,0.005076142131979696,0.005076142131979696,0.8172588832487311,0.005076142131979696,0.005076142131979696,0.005076142131979696,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.8723404255319148,
0.017543859649122806,0.017543859649122806,0.017543859649122806,0.894736842105263,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.7777777777777778,
0.014925373134328358,0.014925373134328358,0.014925373134328358,0.9104477611940298,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,
0.0025188916876574307,0.0025188916876574307,0.0025188916876574307,0.43073047858942065,0.0025188916876574307,0.0025188916876574307,0.5566750629722922,0.9723502304147467,0.004608294930875576,0.004608294930875576,0.004608294930875576,0.004608294930875576,0.004608294930875576,0.004608294930875576,
0.005076142131979696,0.005076142131979696,0.005076142131979696,0.918781725888325,0.005076142131979696,0.005076142131979696,0.05583756345177666,0.9797979797979799,0.0033670033670033673,0.0033670033670033673,0.0033670033670033673,0.0033670033670033673,0.0033670033670033673,0.0033670033670033673,
0.16417910447761194,0.014925373134328358,0.014925373134328358,0.7611940298507462,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.8378378378378378,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,
0.24137931034482762,0.01149425287356322,0.01149425287356322,0.7011494252873564,0.01149425287356322,0.01149425287356322,0.01149425287356322,0.922077922077922,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,
0.7777777777777778,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.058823529411764705,0.058823529411764705,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,
0.02702702702702703,0.02702702702702703,0.2972972972972973,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.5675675675675675,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.6470588235294118,0.058823529411764705,0.058823529411764705,
0.09677419354838711,0.004608294930875576,0.004608294930875576,0.8341013824884793,0.004608294930875576,0.004608294930875576,0.05069124423963134,0.9831932773109243,0.0028011204481792717,0.0028011204481792717,0.0028011204481792717,0.0028011204481792717,0.0028011204481792717,0.0028011204481792717,
0.004830917874396136,0.004830917874396136,0.10144927536231885,0.8260869565217392,0.004830917874396136,0.004830917874396136,0.053140096618357495,0.9848866498740554,0.0025188916876574307,0.0025188916876574307,0.0025188916876574307,0.0025188916876574307,0.0025188916876574307,0.0025188916876574307,
0.005347593582887701,0.005347593582887701,0.005347593582887701,0.9679144385026739,0.005347593582887701,0.005347593582887701,0.005347593582887701,0.9766536964980546,0.003891050583657588,0.003891050583657588,0.003891050583657588,0.003891050583657588,0.003891050583657588,0.003891050583657588,
0.14285714285714288,0.012987012987012988,0.012987012987012988,0.7922077922077921,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.01149425287356322,0.01149425287356322,0.01149425287356322,0.7011494252873564,0.01149425287356322,0.01149425287356322,0.24137931034482762,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.24137931034482762,0.01149425287356322,0.01149425287356322,0.7011494252873564,0.01149425287356322,0.01149425287356322,0.01149425287356322,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.8378378378378378,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.014925373134328358,0.014925373134328358,0.014925373134328358,0.9104477611940298,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.014925373134328358,0.014925373134328358,0.014925373134328358,0.9104477611940298,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,
0.005649717514124295,0.6271186440677966,0.005649717514124295,0.3446327683615819,0.005649717514124295,0.005649717514124295,0.005649717514124295,0.7922077922077921,0.012987012987012988,0.14285714285714288,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,
0.14285714285714288,0.012987012987012988,0.012987012987012988,0.7922077922077921,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.7777777777777778,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,
0.010309278350515465,0.11340206185567012,0.010309278350515465,0.6288659793814433,0.010309278350515465,0.010309278350515465,0.21649484536082478,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.058823529411764705,
0.8723404255319148,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.8378378378378378,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.8378378378378378,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.6470588235294118,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.7777777777777778,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,
0.7777777777777778,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.7777777777777778,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,
0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,
0.8378378378378378,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.894736842105263,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,
0.8378378378378378,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.894736842105263,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.8723404255319148,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.8378378378378378,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.8378378378378378,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,
0.6119402985074626,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.31343283582089554,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.7777777777777778,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.894736842105263,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,
0.8723404255319148,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.8723404255319148,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.7777777777777778,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.7777777777777778,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.8378378378378378,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,
0.6595744680851063,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.23404255319148937,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.5675675675675675,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.2972972972972973,0.058823529411764705,0.058823529411764705,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,
0.8723404255319148,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.543859649122807,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.1929824561403509,0.017543859649122806,0.1929824561403509,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,
0.894736842105263,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
0.23404255319148937,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.6595744680851063,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,
